gas,brake,steer,clutch,force feedback,timestamp
0.2761000096797943,0.0,98.33529663085938,1.0,0.07646732032299042,1650015241689
0.29760000109672546,0.0,95.27909851074219,1.0,0.07499045133590698,1650015241701
0.31859999895095825,0.0,92.71849822998047,1.0,0.05812535062432289,1650015241713
0.3354499936103821,0.0,90.3230972290039,1.0,0.037219464778900146,1650015241724
0.3520500063896179,0.0,88.38199615478516,1.0,0.010189587250351906,1650015241736
0.36720001697540283,0.0,85.9865951538086,1.0,0.015375345014035702,1650015241748
0.3803499937057495,0.0,83.59120178222656,1.0,0.04356378689408302,1650015241760
0.38989999890327454,0.0,81.85659790039062,1.0,0.04990844056010246,1650015241772
0.40310001373291016,0.0,79.2959976196289,1.0,0.06380831450223923,1650015241783
0.41234999895095825,0.0,76.69409942626953,1.0,0.08224217593669891,1650015241795
0.41990000009536743,0.0,73.92699432373047,1.0,0.09495335817337036,1650015241807
0.42430001497268677,0.0,71.03599548339844,1.0,0.11585512012243271,1650015241819
0.42605000734329224,0.0,68.10369873046875,1.0,0.12871819734573364,1650015241830
0.42800000309944153,0.0,65.04749298095703,1.0,0.13324356079101562,1650015241842
0.4289500117301941,0.0,62.362998962402344,1.0,0.10083530843257904,1650015241854
0.4289500117301941,0.0,59.76109313964844,1.0,0.03941403329372406,1650015241866
0.4289500117301941,0.0,57.159202575683594,1.0,0.04940720275044441,1650015241877
0.42800000309944153,0.0,55.09419631958008,1.0,0.11601443588733673,1650015241889
0.42800000309944153,0.0,53.64869689941406,1.0,0.11879231780767441,1650015241901
0.4289500117301941,0.0,52.32709884643555,1.0,0.04683366417884827,1650015241913
0.4299499988555908,0.0,51.83149719238281,1.0,0.01592073030769825,1650015241924
0.4336000084877014,0.0,50.75769805908203,1.0,0.046840183436870575,1650015241936
0.44165000319480896,0.0,48.69269561767578,1.0,0.011499660089612007,1650015241948
0.44725000858306885,0.0,46.33859634399414,1.0,0.04757606238126755,1650015241960
0.4526500105857849,0.0,43.199798583984375,1.0,0.08817557245492935,1650015241971
0.45680001378059387,0.0,40.76309585571289,1.0,0.09576252847909927,1650015241983
0.45875000953674316,0.0,37.9547004699707,1.0,0.05670103430747986,1650015241995
0.45969998836517334,0.0,35.31149673461914,1.0,0.000974716036580503,1650015242007
0.45969998836517334,0.0,32.75090026855469,1.0,0.020702632144093513,1650015242019
0.45875000953674316,0.0,30.02509880065918,1.0,0.06160527840256691,1650015242030
0.45875000953674316,0.0,27.38189697265625,1.0,0.048632267862558365,1650015242042
0.45774999260902405,0.0,24.284399032592773,1.0,0.06050945073366165,1650015242054
0.4548499882221222,0.0,21.186899185180664,1.0,0.09685570746660233,1650015242066
0.45214998722076416,0.0,17.593799591064453,1.0,0.10849618166685104,1650015242078
0.44679999351501465,0.0,15.074499130249023,1.0,0.14088468253612518,1650015242089
0.4411500096321106,0.0,10.985799789428711,1.0,0.1347668319940567,1650015242101
0.43505001068115234,0.0,6.773200035095215,1.0,0.1985965371131897,1650015242113
0.42800000309944153,0.0,2.1888997554779053,1.0,0.23718905448913574,1650015242125
0.41944998502731323,0.0,-2.395400047302246,1.0,0.17321047186851501,1650015242137
0.41065001487731934,0.0,-7.557898998260498,1.0,0.08465393632650375,1650015242148
0.40354999899864197,0.0,-12.885599136352539,1.0,0.06046139448881149,1650015242160
0.39454999566078186,0.0,-17.75899887084961,1.0,0.2134535014629364,1650015242172
0.3889000117778778,0.0,-22.714998245239258,1.0,0.31402555108070374,1650015242184
0.38600000739097595,0.0,-25.6885986328125,1.0,0.37139835953712463,1650015242195
0.3769499957561493,0.0,-27.794898986816406,1.0,0.35565462708473206,1650015242207
0.3694000244140625,0.0,-28.90999984741211,1.0,0.31184718012809753,1650015242219
0.36230000853538513,0.0,-28.662199020385742,1.0,0.25406941771507263,1650015242230
0.3571999967098236,0.0,-28.290496826171875,1.0,0.1989433914422989,1650015242242
0.34960001707077026,0.0,-28.08399772644043,1.0,0.139906108379364,1650015242254
0.34450000524520874,0.0,-28.414398193359375,1.0,0.09440141171216965,1650015242266
0.34154999256134033,0.0,-29.116500854492188,1.0,0.06889216601848602,1650015242277
0.3388500213623047,0.0,-30.685897827148438,1.0,0.05518772825598717,1650015242289
0.336899995803833,0.0,-33.12260055541992,1.0,0.044667214155197144,1650015242301
0.33595001697540283,0.0,-36.50920104980469,1.0,0.03976285085082054,1650015242313
0.33399999141693115,0.0,-40.2261962890625,1.0,0.03899624943733215,1650015242325
0.3332499861717224,0.0,-43.77799987792969,1.0,0.03686701878905296,1650015242336
0.3298500180244446,0.0,-47.94929885864258,1.0,0.03688729926943779,1650015242348
0.3232499957084656,0.0,-51.58369827270508,1.0,0.04591289162635803,1650015242360
0.31325000524520874,0.0,-55.46589660644531,1.0,0.0669998824596405,1650015242372
0.30105000734329224,0.0,-58.976402282714844,1.0,0.09655804932117462,1650015242384
0.2849000096321106,0.0,-62.445594787597656,1.0,0.1265965849161148,1650015242396
0.27175000309944153,0.0,-64.92359924316406,1.0,0.1494569480419159,1650015242407
0.257099986076355,0.0,-67.97979736328125,1.0,0.18034428358078003,1650015242419
0.24535000324249268,0.0,-71.73809814453125,1.0,0.20583100616931915,1650015242431
0.23730000853538513,0.0,-74.87689971923828,1.0,0.21788032352924347,1650015242443
0.23440000414848328,0.0,-77.89179229736328,1.0,0.2237982153892517,1650015242455
0.23440000414848328,0.0,-80.7001953125,1.0,0.22700317203998566,1650015242466
0.23440000414848328,0.0,-83.92160034179688,1.0,0.2267344892024994,1650015242478
0.23634999990463257,0.0,-86.72999572753906,1.0,0.22090019285678864,1650015242490
0.23925000429153442,0.0,-89.29059600830078,1.0,0.21736831963062286,1650015242502
0.2443999946117401,0.0,-92.42939758300781,1.0,0.21220842003822327,1650015242513
0.25244998931884766,0.0,-95.07259368896484,1.0,0.21093451976776123,1650015242525
0.2605000138282776,0.0,-98.25269317626953,1.0,0.21051539480686188,1650015242537
0.2690500020980835,0.0,-101.1023941040039,1.0,0.21471214294433594,1650015242549
0.2773500084877014,0.0,-103.25,1.0,0.21451185643672943,1650015242560
0.2888000011444092,0.0,-106.14099884033203,1.0,0.20929352939128876,1650015242572
0.3000500202178955,0.0,-109.32109832763672,1.0,0.20560355484485626,1650015242584
0.3086000084877014,0.0,-112.25338745117188,1.0,0.20499496161937714,1650015242596
0.31325000524520874,0.0,-115.26829528808594,1.0,0.2042536735534668,1650015242607
0.3171499967575073,0.0,-118.44839477539062,1.0,0.2041732519865036,1650015242619
0.3181000053882599,0.0,-121.21550750732422,1.0,0.2042790800333023,1650015242631
0.3181000053882599,0.0,-124.3956069946289,1.0,0.20652368664741516,1650015242643
0.3181000053882599,0.0,-127.41049194335938,1.0,0.21313005685806274,1650015242654
0.31885001063346863,0.0,-130.30149841308594,1.0,0.21981780230998993,1650015242666
0.31885001063346863,0.0,-133.19248962402344,1.0,0.2271338701248169,1650015242678
0.31885001063346863,0.0,-135.835693359375,1.0,0.23339730501174927,1650015242690
0.3208000063896179,0.0,-138.8505859375,1.0,0.24532318115234375,1650015242702
0.32375001907348633,0.0,-140.62649536132812,1.0,0.25093603134155273,1650015242713
0.32739999890327454,0.0,-143.4761962890625,1.0,0.2560631036758423,1650015242725
0.33275002241134644,0.0,-146.07809448242188,1.0,0.26084497570991516,1650015242737
0.3388500213623047,0.0,-148.51478576660156,1.0,0.2619877755641937,1650015242749
0.343999981880188,0.0,-150.8275909423828,1.0,0.2617967426776886,1650015242761
0.3520500063896179,0.0,-153.09910583496094,1.0,0.2587740421295166,1650015242772
0.3628000020980835,0.0,-155.28797912597656,1.0,0.2615520656108856,1650015242784
0.37575000524520874,0.0,-157.3529815673828,1.0,0.2621583640575409,1650015242796
0.39160001277923584,0.0,-159.41798400878906,1.0,0.26126956939697266,1650015242808
0.40625,0.0,-161.19387817382812,1.0,0.2552545964717865,1650015242820
0.42089998722076416,0.0,-162.7220001220703,1.0,0.25795260071754456,1650015242831
0.43505001068115234,0.0,-164.4565887451172,1.0,0.2598707377910614,1650015242843
0.44725000858306885,0.0,-165.9846954345703,1.0,0.24861754477024078,1650015242855
0.4614500105381012,0.0,-167.55409240722656,1.0,0.23948027193546295,1650015242867
0.47095000743865967,0.0,-168.5865936279297,1.0,0.24096599221229553,1650015242878
0.4875499904155731,0.0,-170.07339477539062,1.0,0.240874245762825,1650015242890
0.5052000284194946,0.0,-171.47760009765625,1.0,0.24203582108020782,1650015242902
0.5227999687194824,0.0,-172.9644012451172,1.0,0.24645572900772095,1650015242914
0.541100025177002,0.0,-174.24468994140625,1.0,0.2527833580970764,1650015242925
0.5587000250816345,0.0,-175.3597869873047,1.0,0.25991353392601013,1650015242937
0.5719000101089478,0.0,-176.6400909423828,1.0,0.25892770290374756,1650015242949
0.5841000080108643,0.0,-177.63128662109375,1.0,0.2585715353488922,1650015242961
0.5936499834060669,0.0,-178.74639892578125,1.0,0.26201874017715454,1650015242972
0.6024500131607056,0.0,-179.73757934570312,1.0,0.2650671601295471,1650015242984
0.6087999939918518,0.0,-180.5635986328125,1.0,0.26695942878723145,1650015242996
0.6115000247955322,0.0,-181.43089294433594,1.0,0.26441383361816406,1650015243008
0.6124500036239624,0.0,-182.21559143066406,1.0,0.26096275448799133,1650015243019
0.6124500036239624,0.0,-182.83509826660156,1.0,0.26368677616119385,1650015243031
0.6124500036239624,0.0,-183.6610870361328,1.0,0.2675940692424774,1650015243043
0.6110000014305115,0.0,-184.5283966064453,1.0,0.2728675901889801,1650015243055
0.6093000173568726,0.0,-185.31309509277344,1.0,0.27750399708747864,1650015243067
0.608299970626831,0.0,-186.01519775390625,1.0,0.28116661310195923,1650015243079
0.6093000173568726,0.0,-186.71728515625,1.0,0.2826027572154999,1650015243090
0.6093000173568726,0.0,-187.29550170898438,1.0,0.2818823754787445,1650015243102
0.6110000014305115,0.0,-187.87368774414062,1.0,0.2739381194114685,1650015243114
0.6119499802589417,0.0,-188.36929321289062,1.0,0.2746487259864807,1650015243126
0.6129499673843384,0.0,-188.82359313964844,1.0,0.27646899223327637,1650015243138
0.6139000058174133,0.0,-189.23658752441406,1.0,0.2738056182861328,1650015243149
0.6139000058174133,0.0,-189.56698608398438,1.0,0.2786189913749695,1650015243161
0.6139000058174133,0.0,-189.73219299316406,1.0,0.27038827538490295,1650015243173
0.6129499673843384,0.0,-189.85609436035156,1.0,0.27254676818847656,1650015243185
0.6129499673843384,0.0,-189.85609436035156,1.0,0.2753390073776245,1650015243197
0.6110000014305115,0.0,-189.7734832763672,1.0,0.27525314688682556,1650015243208
0.608299970626831,0.0,-189.60829162597656,1.0,0.2759835124015808,1650015243220
0.6039000153541565,0.0,-189.31919860839844,1.0,0.2684723734855652,1650015243232
0.5972999930381775,0.0,-188.90618896484375,1.0,0.26199257373809814,1650015243243
0.5902000069618225,0.0,-188.45188903808594,1.0,0.2555009722709656,1650015243255
0.5799499750137329,0.0,-187.95628356933594,1.0,0.2523353397846222,1650015243267
0.5689499974250793,0.0,-187.4193878173828,1.0,0.24602878093719482,1650015243279
0.5587000250816345,0.0,-186.92379760742188,1.0,0.24194888770580292,1650015243290
0.5506500005722046,0.0,-186.30429077148438,1.0,0.23938876390457153,1650015243302
0.5425499677658081,0.0,-185.76739501953125,1.0,0.23522822558879852,1650015243314
0.5383999943733215,0.0,-185.14788818359375,1.0,0.2438254952430725,1650015243326
0.5359500050544739,0.0,-184.48709106445312,1.0,0.24952919781208038,1650015243337
0.5359500050544739,0.0,-183.86758422851562,1.0,0.2524365484714508,1650015243349
0.5359500050544739,0.0,-183.28939819335938,1.0,0.25254568457603455,1650015243361
0.5359500050544739,0.0,-182.50469970703125,1.0,0.24823570251464844,1650015243373
0.5369499921798706,0.0,-181.71998596191406,1.0,0.2474815845489502,1650015243385
0.5369499921798706,0.0,-180.7700958251953,1.0,0.24375902116298676,1650015243396
0.5386499762535095,0.0,-179.73757934570312,1.0,0.23932090401649475,1650015243408
0.5406000018119812,0.0,-178.58119201660156,1.0,0.2311689257621765,1650015243420
0.5454999804496765,0.0,-177.3834991455078,1.0,0.22608014941215515,1650015243432
0.5501499772071838,0.0,-176.02059936523438,1.0,0.2198203206062317,1650015243444
0.5537999868392944,0.0,-174.65769958496094,1.0,0.21292488276958466,1650015243455
0.5582000017166138,0.0,-173.33609008789062,1.0,0.20325055718421936,1650015243467
0.5658000111579895,0.0,-172.01449584960938,1.0,0.20538800954818726,1650015243479
0.5741000175476074,0.0,-170.73419189453125,1.0,0.2053084820508957,1650015243491
0.5799499750137329,0.0,-169.4951934814453,1.0,0.20414826273918152,1650015243503
0.5826500058174133,0.0,-168.50399780273438,1.0,0.20526964962482452,1650015243514
0.5865499973297119,0.0,-167.30628967285156,1.0,0.20186366140842438,1650015243526
0.5911999940872192,0.0,-166.14990234375,1.0,0.2069506198167801,1650015243538
0.5967999696731567,0.0,-165.0760955810547,1.0,0.20893187820911407,1650015243550
0.6033999919891357,0.0,-164.04359436035156,1.0,0.21060305833816528,1650015243562
0.6087999939918518,0.0,-162.88719177246094,1.0,0.21206562221050262,1650015243573
0.6139000058174133,0.0,-161.81338500976562,1.0,0.20882748067378998,1650015243585
0.6190500259399414,0.0,-160.86349487304688,1.0,0.20711636543273926,1650015243597
0.6241999864578247,0.0,-159.58319091796875,1.0,0.205942302942276,1650015243608
0.630050003528595,0.0,-158.55068969726562,1.0,0.2072257697582245,1650015243620
0.6366499662399292,0.0,-157.47689819335938,1.0,0.20867286622524261,1650015243632
0.6422500014305115,0.0,-156.40309143066406,1.0,0.21029001474380493,1650015243644
0.6503499746322632,0.0,-155.37060546875,1.0,0.21454931795597076,1650015243656
0.6549500226974487,0.0,-154.66848754882812,1.0,0.21751654148101807,1650015243667
0.6620500087738037,0.0,-153.59469604492188,1.0,0.2280161827802658,1650015243679
0.6700999736785889,0.0,-152.60348510742188,1.0,0.23666806519031525,1650015243691
0.6771999597549438,0.0,-151.65357971191406,1.0,0.24376587569713593,1650015243702
0.6843000054359436,0.0,-150.4558868408203,1.0,0.2447931170463562,1650015243714
0.6928499937057495,0.0,-149.4233856201172,1.0,0.25295326113700867,1650015243726
0.6989499926567078,0.0,-148.14308166503906,1.0,0.2560155689716339,1650015243738
0.7074999809265137,0.0,-146.8214874267578,1.0,0.2542738914489746,1650015243750
0.7160500288009644,0.0,-145.4172821044922,1.0,0.2510559856891632,1650015243762
0.7231500148773193,0.0,-143.9718017578125,1.0,0.2515442371368408,1650015243773
0.7302500009536743,0.0,-142.44369506835938,1.0,0.2492440938949585,1650015243785
0.7439000010490417,0.0,-140.13088989257812,1.0,0.2456662952899933,1650015243803
0.7500500082969666,0.0,-138.5201873779297,1.0,0.240230992436409,1650015243815
0.7541999816894531,0.0,-137.19859313964844,1.0,0.23472724854946136,1650015243826
0.7612500190734863,0.0,-135.5465850830078,1.0,0.23402515053749084,1650015243838
0.7659000158309937,0.0,-133.8946075439453,1.0,0.23303794860839844,1650015243850
0.7727500200271606,0.0,-132.11871337890625,1.0,0.23863233625888824,1650015243862
0.777400016784668,0.0,-130.26019287109375,1.0,0.24818003177642822,1650015243874
0.7829999923706055,0.0,-127.32789611816406,1.0,0.25754109025001526,1650015243891
0.7890999913215637,0.0,-125.30419158935547,1.0,0.25911858677864075,1650015243903
0.7930499911308289,0.0,-123.23919677734375,1.0,0.25493770837783813,1650015243915
0.7996499538421631,0.0,-120.01779174804688,1.0,0.24217136204242706,1650015243932
0.8042500019073486,0.0,-116.9202880859375,1.0,0.2235056608915329,1650015243950
0.8071999549865723,0.0,-114.9378890991211,1.0,0.2159876972436905,1650015243962
0.8113499879837036,0.0,-112.95549774169922,1.0,0.20956701040267944,1650015243974
0.8159999847412109,0.0,-111.79910278320312,1.0,0.20524188876152039,1650015243985
0.8226000070571899,0.0,-109.40370178222656,1.0,0.207878977060318,1650015244003
0.8306499719619751,0.0,-107.17350006103516,1.0,0.21169458329677582,1650015244021
0.8355499505996704,0.0,-105.31500244140625,1.0,0.21571311354637146,1650015244038
0.8401999473571777,0.0,-103.99340057373047,1.0,0.21745577454566956,1650015244050
0.8501999974250793,0.0,-102.25879669189453,1.0,0.2198672741651535,1650015244068
0.8567999601364136,0.0,-100.48289489746094,1.0,0.21609148383140564,1650015244085
0.8624500036239624,0.0,-99.16129302978516,1.0,0.21282315254211426,1650015244097
0.8694999814033508,0.0,-97.92229461669922,1.0,0.20663894712924957,1650015244109
0.8751499652862549,0.0,-96.64199829101562,1.0,0.2061767429113388,1650015244121
0.8863999843597412,0.0,-94.98999786376953,1.0,0.19474413990974426,1650015244138
0.904449999332428,0.0,-93.09019470214844,1.0,0.18192696571350098,1650015244156
0.9227999448776245,0.0,-91.8511962890625,1.0,0.17946308851242065,1650015244168
0.941849946975708,0.0,-90.61219787597656,1.0,0.18501967191696167,1650015244180
0.961650013923645,0.0,-88.83629608154297,1.0,0.1960066705942154,1650015244197
0.9672499895095825,0.0,-87.10169982910156,1.0,0.18712513148784637,1650015244215
0.9767999649047852,0.0,-85.53228759765625,1.0,0.17608918249607086,1650015244233
0.9833999872207642,0.0,-84.62369537353516,1.0,0.17628103494644165,1650015244245
0.9884999990463257,0.0,-83.67379760742188,1.0,0.1869267076253891,1650015244256
0.9924499988555908,0.0,-82.43479919433594,1.0,0.19426092505455017,1650015244274
0.9960999488830566,0.0,-81.3197021484375,1.0,0.2022983878850937,1650015244292
0.9975500106811523,0.0,-80.7001953125,1.0,0.20849592983722687,1650015244303
0.9985499978065491,0.0,-79.87419891357422,1.0,0.21993188560009003,1650015244315
1.0,0.0,-78.8416976928711,1.0,0.22834345698356628,1650015244333
1.0,0.0,-77.72660064697266,1.0,0.2313872128725052,1650015244350
1.0,0.0,-76.65280151367188,1.0,0.2176380604505539,1650015244368
1.0,0.0,-75.49639129638672,1.0,0.22808410227298737,1650015244386
1.0,0.0,-74.87689971923828,1.0,0.23378512263298035,1650015244397
1.0,0.0,-74.33999633789062,1.0,0.24756281077861786,1650015244409
1.0,0.0,-73.88569641113281,1.0,0.24282139539718628,1650015244421
1.0,0.0,-73.34879302978516,1.0,0.22594960033893585,1650015244439
1.0,0.0,-73.01840209960938,1.0,0.21043285727500916,1650015244456
1.0,0.0,-72.89449310302734,1.0,0.1990693360567093,1650015244468
1.0,0.0,-72.89449310302734,1.0,0.16997992992401123,1650015244480
1.0,0.0,-73.14230346679688,1.0,0.1916155368089676,1650015244498
1.0,0.0,-73.63789367675781,1.0,0.21066755056381226,1650015244515
1.0,0.0,-74.1748046875,1.0,0.24711500108242035,1650015244533
1.0,0.0,-74.50520324707031,1.0,0.25966688990592957,1650015244545
1.0,0.0,-74.62909698486328,1.0,0.28008970618247986,1650015244557
1.0,0.0,-74.62909698486328,1.0,0.3263424336910248,1650015244574
1.0,0.0,-74.33999633789062,1.0,0.34228548407554626,1650015244592
1.0,0.0,-73.8031005859375,1.0,0.3289339542388916,1650015244610
1.0,0.0,-73.34879302978516,1.0,0.3049105703830719,1650015244621
1.0,0.0,-72.85319519042969,1.0,0.2896329462528229,1650015244639
1.0,0.0,-72.72930145263672,1.0,0.3127599060535431,1650015244651
1.0,0.0,-72.72930145263672,1.0,0.30432096123695374,1650015244669
0.9994999766349792,0.0,-73.01840209960938,1.0,0.28873780369758606,1650015244686
0.9945999979972839,0.0,-73.84439849853516,1.0,0.2765448987483978,1650015244704
0.9843499660491943,0.0,-74.95950317382812,1.0,0.2576264441013336,1650015244721
0.9757999777793884,0.0,-75.62030029296875,1.0,0.24354159832000732,1650015244733
0.9526000022888184,0.0,-76.61149597167969,1.0,0.292465478181839,1650015244751
0.9352499842643738,0.0,-77.76789855957031,1.0,0.3215384781360626,1650015244768
0.9196000099182129,0.0,-78.6764907836914,1.0,0.37260666489601135,1650015244786
0.9105499982833862,0.0,-79.25469970703125,1.0,0.4019831120967865,1650015244798
0.9025000333786011,0.0,-79.70899200439453,1.0,0.42954811453819275,1650015244810
0.8902999758720398,0.0,-80.03939819335938,1.0,0.4507226049900055,1650015244821
0.866599977016449,0.0,-80.32849884033203,1.0,0.46737051010131836,1650015244839
0.8330999612808228,0.0,-80.57630157470703,1.0,0.4558229446411133,1650015244857
0.814300000667572,0.0,-80.74150085449219,1.0,0.41834062337875366,1650015244869
0.7935000061988831,0.0,-80.86539459228516,1.0,0.3908345103263855,1650015244880
0.7656500339508057,0.0,-81.23709106445312,1.0,0.37874504923820496,1650015244898
0.7297499775886536,0.0,-81.81529998779297,1.0,0.3607025146484375,1650015244916
0.7035999894142151,0.0,-82.43479919433594,1.0,0.3624000549316406,1650015244934
0.6867499947547913,0.0,-82.88909912109375,1.0,0.36617356538772583,1650015244945
0.6711000204086304,0.0,-83.88029479980469,1.0,0.43640610575675964,1650015244963
0.6644999980926514,0.0,-84.41719055175781,1.0,0.4805627465248108,1650015244975
0.6611000299453735,0.0,-85.07799530029297,1.0,0.4830322265625,1650015244993
0.6611000299453735,0.0,-85.53228759765625,1.0,0.49055495858192444,1650015245010
0.6620500087738037,0.0,-85.65619659423828,1.0,0.4818725287914276,1650015245022
0.666450023651123,0.0,-85.65619659423828,1.0,0.4847300350666046,1650015245039
0.667199969291687,0.0,-85.57359313964844,1.0,0.49323299527168274,1650015245051
0.6730499863624573,0.0,-85.32579803466797,1.0,0.4953538775444031,1650015245063
0.6776999831199646,0.0,-84.54109954833984,1.0,0.4814418852329254,1650015245080
0.6857500076293945,0.0,-83.67379760742188,1.0,0.4843682050704956,1650015245098
0.6937999725341797,0.0,-82.18699645996094,1.0,0.4809635281562805,1650015245116
0.7030999660491943,0.0,-80.53498840332031,1.0,0.4617055356502533,1650015245133
0.7096999883651733,0.0,-78.51129913330078,1.0,0.4224143624305725,1650015245151
0.7135999798774719,0.0,-76.98320007324219,1.0,0.40814363956451416,1650015245163
0.7177500128746033,0.0,-75.49639129638672,1.0,0.4095088243484497,1650015245175
0.7207000255584717,0.0,-74.1748046875,1.0,0.38689467310905457,1650015245187
0.7287499904632568,0.0,-72.19239807128906,1.0,0.373984158039093,1650015245204
0.7343999743461609,0.0,-70.49909973144531,1.0,0.3578939139842987,1650015245222
0.7404999732971191,0.0,-69.26009368896484,1.0,0.354470431804657,1650015245240
0.7434499859809875,0.0,-68.64059448242188,1.0,0.3543974459171295,1650015245251
0.7461000084877014,0.0,-68.0624008178711,1.0,0.35651570558547974,1650015245263
0.7480499744415283,0.0,-67.40159606933594,1.0,0.36092135310173035,1650015245281
0.7480499744415283,0.0,-66.82339477539062,1.0,0.366588830947876,1650015245299
0.7480499744415283,0.0,-66.41039276123047,1.0,0.3893524408340454,1650015245316
0.7480499744415283,0.0,-66.16259765625,1.0,0.39604634046554565,1650015245328
0.7480499744415283,0.0,-65.95609283447266,1.0,0.3973729610443115,1650015245340
0.7470999956130981,0.0,-65.7908935546875,1.0,0.3943021297454834,1650015245351
0.7470999956130981,0.0,-65.66699981689453,1.0,0.38821807503700256,1650015245369
0.7461000084877014,0.0,-65.62569427490234,1.0,0.38969141244888306,1650015245387
0.7444000244140625,0.0,-65.62569427490234,1.0,0.4016219973564148,1650015245404
0.7409999966621399,0.0,-65.62569427490234,1.0,0.4108055531978607,1650015245422
0.739050030708313,0.0,-65.66699981689453,1.0,0.41591542959213257,1650015245434
0.7363499999046326,0.0,-65.74959564208984,1.0,0.39816683530807495,1650015245445
0.732450008392334,0.0,-66.0386962890625,1.0,0.40365034341812134,1650015245457
0.7278000116348267,0.0,-66.69949340820312,1.0,0.403728723526001,1650015245475
0.71875,0.0,-67.60809326171875,1.0,0.42335614562034607,1650015245493
0.7126500010490417,0.0,-68.88839721679688,1.0,0.44417139887809753,1650015245510
0.7013999819755554,0.0,-70.33389282226562,1.0,0.4702266454696655,1650015245528
0.6933500170707703,0.0,-71.98590087890625,1.0,0.4995878338813782,1650015245546
0.6852499842643738,0.0,-73.18359375,1.0,0.4990171790122986,1650015245563
0.6743000149726868,0.0,-74.62909698486328,1.0,0.48487693071365356,1650015245581
0.660099983215332,0.0,-76.40499877929688,1.0,0.5091812014579773,1650015245599
0.6402999758720398,0.0,-78.13960266113281,1.0,0.5545942187309265,1650015245617
0.6224499940872192,0.0,-79.83290100097656,1.0,0.5733346939086914,1650015245634
0.6024500131607056,0.0,-81.03060150146484,1.0,0.5733259320259094,1650015245652
0.5789999961853027,0.0,-82.02179718017578,1.0,0.5652796030044556,1650015245670
0.5572500228881836,0.0,-82.8064956665039,1.0,0.5471664071083069,1650015245687
0.5430499911308289,0.0,-83.38468933105469,1.0,0.5455225706100464,1650015245705
0.5339999794960022,0.0,-83.67379760742188,1.0,0.5463358759880066,1650015245722
0.5303499698638916,0.0,-83.67379760742188,1.0,0.5424946546554565,1650015245740
0.5303499698638916,0.0,-83.34339141845703,1.0,0.5173028707504272,1650015245758
0.5339999794960022,0.0,-82.8478012084961,1.0,0.5241978764533997,1650015245775
0.5391499996185303,0.0,-82.3108901977539,1.0,0.5591326355934143,1650015245793
0.5450000166893005,0.0,-81.60879516601562,1.0,0.5794476270675659,1650015245810
0.5528500080108643,0.0,-80.7001953125,1.0,0.5875422954559326,1650015245828
0.5623499751091003,0.0,-79.50250244140625,1.0,0.5755190849304199,1650015245846
0.5765500068664551,0.0,-78.22219848632812,1.0,0.5477672219276428,1650015245864
0.5882499814033508,0.0,-77.39620208740234,1.0,0.5231913328170776,1650015245881
0.5958499908447266,0.0,-76.85929107666016,1.0,0.5130528211593628,1650015245893
0.6043999791145325,0.0,-76.48759460449219,1.0,0.4973020851612091,1650015245911
0.6129499673843384,0.0,-76.85929107666016,1.0,0.4842046797275543,1650015245929
0.616349995136261,0.0,-77.685302734375,1.0,0.48756083846092224,1650015245946
0.6190500259399414,0.0,-79.13079833984375,1.0,0.48968058824539185,1650015245964
0.6190500259399414,0.0,-80.86539459228516,1.0,0.5035490989685059,1650015245982
0.6190500259399414,0.0,-82.51739501953125,1.0,0.5093244910240173,1650015245999
0.6190500259399414,0.0,-83.88029479980469,1.0,0.5113111138343811,1650015246017
0.6190500259399414,0.0,-84.66500091552734,1.0,0.5268282294273376,1650015246035
0.6190500259399414,0.0,-85.11930084228516,1.0,0.5756551623344421,1650015246052
0.6190500259399414,0.0,-84.83019256591797,1.0,0.6260201334953308,1650015246070
0.6200500130653381,0.0,-83.79769897460938,1.0,0.6937955617904663,1650015246087
0.6251499652862549,0.0,-81.65010070800781,1.0,0.6829145550727844,1650015246105
0.6290500164031982,0.0,-78.88300323486328,1.0,0.6258313059806824,1650015246123
0.6337000131607056,0.0,-75.4137954711914,1.0,0.5447270274162292,1650015246140
0.6388499736785889,0.0,-73.10099792480469,1.0,0.49110642075538635,1650015246152
0.6459499597549438,0.0,-69.7969970703125,1.0,0.4273652732372284,1650015246170
0.6554499864578247,0.0,-67.19509887695312,1.0,0.39107000827789307,1650015246187
0.6620500087738037,0.0,-65.58439636230469,1.0,0.38218215107917786,1650015246205
0.6659500002861023,0.0,-64.22149658203125,1.0,0.3931766450405121,1650015246223
0.6711000204086304,0.0,-63.271602630615234,1.0,0.4219019412994385,1650015246241
0.6757500171661377,0.0,-62.98250198364258,1.0,0.4448634684085846,1650015246258
0.6813499927520752,0.0,-63.188995361328125,1.0,0.4715670943260193,1650015246276
0.6852499842643738,0.0,-63.6432991027832,1.0,0.49150386452674866,1650015246294
0.6889500021934509,0.0,-64.2627944946289,1.0,0.5164859294891357,1650015246311
0.6898999810218811,0.0,-64.88229370117188,1.0,0.5383691787719727,1650015246329
0.6898999810218811,0.0,-65.41919708251953,1.0,0.5332364439964294,1650015246347
0.6898999810218811,0.0,-65.74959564208984,1.0,0.5083665251731873,1650015246364
0.6889500021934509,0.0,-66.16259765625,1.0,0.48404452204704285,1650015246382
0.6889500021934509,0.0,-66.57559967041016,1.0,0.4783952236175537,1650015246400
0.6879500150680542,0.0,-66.94730377197266,1.0,0.4638279974460602,1650015246417
